,uuid,creditCode,regNo,orgCodes,entStatus,regCap,frName,industryPhyName,esDate,opFrom,opTo,regOrgProvince,regOrg,entType,entName,dom,opScope,approvedTime,phoneNumber,email,oldName,validTime,industryLargeName,industryMiddleName,county,industryType,createTime,updateTime,isDeleted,state,city,website
153,846a4b0c-d840-11e9-80c9-fa163e3115c2,91440300279544901A,440301102761269,279544901,存续（在营、开业、在册）,124720.170400万人民币,李锂,制造业,1998-04-21,1998-04-21,,广东省,深圳市市场监督管理局,股份有限公司(上市),深圳市海普瑞药业集团股份有限公司,深圳市南山区松坪山郎山路21号,一般经营项目是：开发、生产经营原料药（肝素钠、依诺肝素钠），从事货物及技术进出口（不含分销及国家专营、专控、专卖商品）。，许可经营项目是：,2019-08-01,0755-26980200,sizheng@hepalink.com,"深圳市海普瑞实业发展有限公司,深圳市海普瑞生物技术有限公司,深圳市海普瑞药业有限公司,深圳市海普瑞药业股份有限公司",长期,医药制造业,化学药品原料药制造,南山区,大健康,2019-09-16 13:12:02,2019-09-16 13:12:02,0,1,深圳市,http://www.hepalink.com
154,84bd1591-d840-11e9-80c9-fa163e3115c2,914404006174883094,440400400032571,617488309,在营（开业）企业,55314.127100万人民币,朱保国,制造业,1985-01-26,1985-01-26,,广东省,珠海市工商行政管理局,股份有限公司(台港澳与境内合资、上市),丽珠医药集团股份有限公司,珠海市金湾区创业北路38号总部大楼,生产和销售自产的中西药原料、医药中间体、中药材、中药饮片医疗器械、卫生材料、保健品、药用化妆品、中西成药、生化试剂，兼营化工、食品、信息业务，医药原料药。本企业自产产品及相关技术的进出口业务；批发中成药、化学原料药及其制剂、抗生素原料药及其制剂、生物制品（预防性生物制品除外）、生化药品。（涉及配额许可证、国家有专项规定的商品应按有关规定办理；需其他行政许可项目，取得许可后方可经营）。,2019-07-24,,,,长期,医药制造业,化学药品制剂制造,金湾区,大健康,2019-09-16 13:12:03,2019-09-16 13:12:03,0,1,珠海市,
155,85187b13-d840-11e9-80c9-fa163e3115c2,91320100726054999R,320191000010753,726054999,存续（在营、开业、在册）,55242.590000万人民币,唐咏群,制造业,2000-10-16,2000-10-16,,江苏省,南京市市场监督管理局,股份有限公司(台港澳与境内合资、上市),南京健友生化制药股份有限公司,南京高新开发区MA010-1号地,药品生产（按许可证所列范围经营）；销售自产产品。药品的研发及其技术成果转让、技术咨询和服务。从事与本企业生产同类产品的批发、佣金代理（拍卖除外）和技术的进出口业务（不涉及国营贸易管理商品，涉及配额、许可证管理商品的，按国家有关规定办理申请）；自有房屋租赁。（涉及许可证经营的凭许可证经营）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2018-06-06,025-86990815,sales@nkf-pharma.com.cn,,长期,医药制造业,化学药品原料药制造,,大健康,2019-09-16 13:12:03,2019-09-16 13:12:03,0,1,南京市,www.nkf-pharma.com
156,8584596a-d840-11e9-80c9-fa163e3115c2,91330000147968817N,330000000027652,147968817,存续,125098.839800万人民币,陈保华,制造业,2001-02-28,2001-02-28,,浙江省,浙江省工商行政管理局,其他股份有限公司(上市),浙江华海药业股份有限公司,浙江省临海市汛桥,药品的生产（范围详见《中华人民共和国药品生产许可证》）。医药中间体制造，经营进出口业务。,2018-07-05,85010288,yaoxiaofeng@huahaipharm.com,,长期,医药制造业,化学药品原料药制造,临海市,大健康,2019-09-16 13:12:04,2019-09-16 13:12:04,0,1,台州市,http://www.huahaipharm.com/
157,85dcaa67-d840-11e9-80c9-fa163e3115c2,913300002646284831,370200018046069,264628483,存续,117852.349200万人民币,祝方猛,金融业,1997-05-06,1997-05-06,,浙江省,浙江省市场监督管理局,股份有限公司(上市、自然人投资或控股),普洛药业股份有限公司,浙江省东阳市横店江南路399号,医药行业投资，网络投资，股权投资管理，生物制药技术的研究、开发、转让，国内贸易；经营进出口业务。,2019-04-16,0579-86557820,000739@apeloa.com,,长期,资本市场服务,资本投资服务,东阳市,大健康,2019-09-16 13:12:05,2019-09-16 13:12:05,0,1,金华市,http://www.apeloa.com
158,9f0e8cc7-4bbd-11e9-a8b1-fa163e5275a2,913300001482332737,330000000004437,148233273,存续,161882.025300万人民币,杨思卫,制造业,1998-05-07,1998-05-07,,浙江省,浙江省工商行政管理局,其他股份有限公司(上市),浙江海翔药业股份有限公司,浙江省台州市椒江区外沙支路100号,药品的生产（范围详见《中华人民共和国药品生产许可证》）。化工原料及产品的生产，经营进出口业务。,2018-07-06,0756-89088166,stock@hisoar.com,浙江海翔医药化工股份有限公司,长期,化学原料和化学制品制造业,基础化学原料制造,椒江区,大健康,2019-03-21 17:42:20,2019-03-21 17:42:20,0,0,台州市,http://www.hisoar.com/
159,864d9e65-d840-11e9-80c9-fa163e3115c2,91370000705877283D,370600400006926,705877283,在营（开业）企业,80221.432600万,由守谊,制造业,1998-12-31,1998-12-31,,山东省,烟台市市场监督管理局,其他股份有限公司(上市),烟台东诚药业集团股份有限公司,烟台经济技术开发区长白山路7号,原料药（肝素钠、肝素钙、硫酸软骨素钠、硫酸软骨素钠（供注射用）、那屈肝素钙、依诺肝素钠、达肝素钠）的生产、加工和销售；硫酸软骨素、胶原蛋白、透明质酸、细胞色素C（冻干）、鲨鱼骨粉、盐酸氨基葡萄糖的生产、加工和销售；货物及技术进出口；医药技术和产品的研发及成果转让、相关技术咨询及服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动，有效期以许可证为准),2019-08-05,0535-6391521,dcadd@dcb-group.com,烟台东诚生化股份有限公司,长期,医药制造业,生物药品制造,,大健康,2019-09-16 13:12:05,2019-09-16 13:12:05,0,1,烟台市,http://www.dcb-group.com/
160,86aa7ce8-d840-11e9-80c9-fa163e3115c2,91330000704676703E,330000000014592,704676703,存续,80588.917100万人民币,花莉蓉,制造业,1998-07-13,1998-07-13,,浙江省,浙江省工商行政管理局,其他股份有限公司(上市),浙江九洲药业股份有限公司,浙江省台州市椒江区外沙工业区,化学原料药、医药中间体、医药制剂的研发、生产（凭许可证经营），创新药品、生物技术的技术开发、技术服务，新药、医药中间体及原料药的研发、销售（凭许可证经营），化工原料（不含危险化学品及易制毒品）、机械设备的制造、销售，经营进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2019-01-30,0576-88820712,jiuzhou@jiuzhoupharma.com,,长期,医药制造业,化学药品原料药制造,椒江区,大健康,2019-09-16 13:12:06,2019-09-16 13:12:06,0,1,台州市,http://www.jiuzhoupharma.com
161,86fc661f-d840-11e9-80c9-fa163e3115c2,91370000164238285E,370300018517205,164238285,在营（开业）企业,39315.223800万人民币,赵叶青,租赁和商务服务业,2004-01-12,2004-01-12,2024-01-12,山东省,淄博市市场监督管理局,股份有限公司(上市),山东金城医药集团股份有限公司,山东省淄博市淄川经济开发区双山路1号,基础化学原料、化学药品原料药、化学药品制剂、生物药品、中药饮片、中成药、保健品、医疗仪器设备及器械的研发、生产、销售和技术咨询；企业管理服务；从事对未上市企业的股权投资、对上市公司非公开发行股票的投资及相关咨询服务（未经金融监管部门批准，不得从事吸收存款、融资担保、代客理财等金融业务）；货物、技术进出口。(依法须经批准的项目，经相关部门批准后方可开展经营活动),2019-03-28,05335414988,jinchengyiyao@126.com,"山东金城医药化工股份有限公司,山东金城医药股份有限公司",2024-01-12,商务服务业,企业管理服务,淄川区,大健康,2019-09-16 13:12:07,2019-09-16 13:12:07,0,1,淄博市,http://www.jinchengpharm.com/
162,049e1942-4bc8-11e9-a8b1-fa163e5275a2,91331000148144211K,331003000003258,148144211,存续,18199.312400万人民币,屠勇军,制造业,2003-02-14,2003-02-14,9999-09-09,浙江省,浙江省工商行政管理局,其他股份有限公司(上市),浙江天宇药业股份有限公司,台州市黄岩江口化工开发区,"年回收：乙酸乙酯631吨、四氢呋喃509吨、环己烷+异丙醇1135吨、甲苯5.3吨、N,N-二甲基甲酰胺（DMF）7.3吨、乙醇17.6吨、乙腈1.3吨、丙酮1.5吨、甲醇4.3吨、二氯甲烷3.3吨（凭有效许可证经营），药品生产（范围详见《药品生产许可证》，凭有效许可证经营），N,N-二环己基碳酰亚胺、坎地沙坦、4甲基-2-氰基联苯、4溴甲基-2-氰基联苯、沙坦主环、联苯乙酸、依普沙坦制造，货物与技术的进出口。",2019-01-15,,,"浙江天宇医药化工有限公司,浙江天宇药业有限公司,浙江黄岩天宇化工厂",长期,化学原料和化学制品制造业,基础化学原料制造,黄岩区,大健康,2019-03-21 18:56:45,2019-03-21 18:56:45,0,0,台州市,http://www.tianyupharm.com/
163,798b68cb-d850-11e9-80c9-fa163e3115c2,91500000759253791C,500221000008591,759253791,存续(在营、开业、在册),118971.238200万,汪天祥,制造业,2004-02-25,2004-02-25,,重庆市,重庆市工商行政管理局,股份有限公司(上市公司),福安药业（集团）股份有限公司,重庆市长寿区化南一路1号,生产、销售（限本企业自产产品）无菌原料药、非无菌原料药（以上经营范围按相关许可证核定事项及期限从事经营），研究、开发精细化工产品、专用化学品（不含危险化学品），生产、销售化工产品（不含危险化学品），技术转让，货物进出口，企业管理咨询服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2017-05-16,023-61213011,fapharm@fapharm.com,,长期,医药制造业,化学药品原料药制造,长寿区,大健康,2019-09-16 15:06:15,2019-09-16 15:06:15,0,1,重庆市,www.fapharm.com
164,87d362aa-d840-11e9-80c9-fa163e3115c2,91330000719525000X,331000000000876,719525000,存续,82009.382700万人民币,王莺妹,制造业,1999-10-11,1999-10-11,,浙江省,浙江省工商行政管理局,股份有限公司(上市、自然人投资或控股),浙江永太科技股份有限公司,浙江省化学原料药基地临海园区东海第五大道1号,农药（不含危险化学品）的销售（凭许可证经营）。有机中间体（不含危险化学品和易制毒化学品）、机械设备制造和销售，生物技术、农药技术、化学品技术开发、技术咨询、技术服务，仪器仪表、化工产品（不含危险化学品和易制毒化学品）、矿产品（除专控）、石油制品（不含成品油及危险化学品）、电子产品原料及产品的销售，从事进出口业务。,2018-06-07,0576-85588222,hr@yongtaitech.com,,长期,化学原料和化学制品制造业,基础化学原料制造,,大健康,2019-09-16 13:12:08,2019-09-16 13:12:08,0,1,,
165,8824e142-d840-11e9-80c9-fa163e3115c2,91130100787019708G,130100000144986,787019708,存续（在营、开业、在册）,20000.000000万人民币,韩峰,制造业,2006-04-05,2006-04-05,,河北省,石家庄市市场监督管理局,其他股份有限公司(上市),石药集团新诺威制药股份有限公司,石家庄市栾城区富强西路36号,原料药（咖啡因、茶碱、氨茶碱、二羟丙茶碱、可可碱、已酮可可碱、多索茶碱）、精神药品（咖啡因）的生产销售；食品添加剂（咖啡因）的生产销售；医药中间体的销售；饮料生产、销售；保健食品、糖果制品生产销售；预包装食品批发零售；预包装食品、保健食品（以上不含冷冻食品）技术研发、技术转让、技术咨询、技术推广服务；经营本企业自产产品和技术的出口业务和本企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件及相关技术的进口业务，但国家限定公司经营和禁止进口的商品及技术除外。（法律、法规及国务院决定禁止或者限制的事项，不得经营；需其它部门审批的事项，待批准后，方可经营）,2019-06-10,0311-85408926,xinnuowei@mail.ecspc.com,,长期,医药制造业,中成药生产,栾城县,大健康,2019-09-16 13:12:08,2019-09-16 13:12:08,0,1,石家庄市,http://www.xnwpharma.net/
166,8878e633-d840-11e9-80c9-fa163e3115c2,9135000070536404XU,350000100021905,70536404X,存续（在营、开业、在册）,263383.629000万人民币,邓海雄,租赁和商务服务业,2002-09-28,2002-09-28,2052-09-27,福建省,福建省市场监督管理局,股份有限公司(上市、自然人投资或控股),冠福控股股份有限公司,德化县浔中镇土坂村,对医疗业，制造业，采矿业，能源业，建筑业，批发和零售业，交通运输、仓储和邮政业，住宿和餐饮业，房地产业，租赁和商务服务业，信息传输、软件和信息技术服务业，科学研究和技术服务业，居民服务业，教育业，文化、体育和娱乐业的投资；仓储服务（不含危险品）；物业管理；房屋租赁；对外贸易；企业管理咨询服务；会议及展览服务；日用品、体育用品、建筑材料、化工产品（不含危险化学品和易制毒化学品）、五金交电、金属材料、电子产品、针纺织品的销售；计算机技术、医疗、医药技术的研发。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2019-03-07,0595-23519999,无,福建冠福现代家用股份有限公司,2052-09-27,商务服务业,企业管理服务,德化县,大健康,2019-09-16 13:12:09,2019-09-16 13:12:09,0,1,泉州市,http://guanfujj.tmall.com/shop/view_shop.htm?spm=a230r.1.14.5.2Fejnc&user_number_id=856488924
167,88cd88de-d840-11e9-80c9-fa163e3115c2,9141080074921334XW,410822100001782,74921334X,存续（在营、开业、在册）,21793.602500万,方华生,科学研究和技术服务业,2003-03-13,2003-03-13,,河南省,焦作市市场监督管理局,股份有限公司(上市、自然人投资或控股),博爱新开源医疗科技集团股份有限公司,河南省焦作市博爱县文化路（东段）1888号,研发、生产：药用辅料、原料药（聚维酮碘）、粘合剂、食品添加剂（不溶性聚乙烯聚吡咯烷酮）；聚乙烯吡咯烷酮系列产品、乙烯基甲醚/马来酸酐聚合物（工业级，按照许可证核定的有效期限经营）；医疗技术开发、转让、咨询、服务。Ⅰ、Ⅱ、Ⅲ类医疗器械；Ⅰ、Ⅱ、Ⅲ类诊断试剂的销售；生物技术的研发、技术服务、技术转让、技术咨询。经营本企业自产产品及技术的出口业务和本企业所需的机械设备、零配件、原辅材料及技术的进口业务，但国家限定公司经营或禁止进出口的商品及技术除外**（涉及许可经营项目，应取得相关部门许可后方可经营）,2019-01-28,0391-8694499,nature1111@sina.com,博爱新开源制药股份有限公司,长期,科技推广和应用服务业,技术推广服务,博爱县,大健康,2019-09-16 13:12:10,2019-09-16 13:12:10,0,1,焦作市,http://www.china-pvp.com
168,8933792b-d840-11e9-80c9-fa163e3115c2,91330000704720655L,331000400001749,704720655,存续,16789.838800万人民币,胡锦生,制造业,1997-09-15,1997-09-15,,浙江省,浙江省市场监督管理局,股份有限公司(中外合资、上市),浙江司太立制药股份有限公司,浙江省仙居县现代工业集聚区司太立大道1号,医药中间体制造、销售；经营本企业自产产品的出口业务和本企业所需的机械设备、零配件、原辅材料的进口业务，但国家限定公司经营或禁止进出口的商品及技术除外。原料药（碘海醇、碘克沙醇、碘帕醇、碘佛醇、盐酸左氧氟沙星、左氧氟沙星、甲磺酸帕珠沙星）制造（详见《药品生产许可证》）；（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2019-08-21,0576-87718632,info@starrypharma.com,,长期,医药制造业,化学药品原料药制造,仙居县,大健康,2019-09-16 13:12:10,2019-09-16 13:12:10,0,1,台州市,http://www.starrypharm.com
169,89834e97-d840-11e9-80c9-fa163e3115c2,9112000071824811X4,120000000002656,71824811X,存续（在营、开业、在册）,109188.668000万人民币,张杰,制造业,1999-12-01,1999-12-01,,天津市,天津市滨海新区市场和质量监督管理局,股份有限公司(上市),天津天药药业股份有限公司,天津开发区西区新业九街19号,承办中外合资经营、合作生产企业；技术服务及咨询；压力容器设计（取得特种设备安全监察部门许可后经营）；食品添加剂生产；限分支机构经营：化学原料药、原料药、无菌原料药、中药材及中成药加工、医药中间体、化工原料、化妆品、生物柴油及相关技术和原辅材料生产加工；限分支机构经营：饲料添加剂生产；限分支机构经营：中西制剂药品生产(以上经营范围内国家有专营专项规定的按规定办理）,2019-09-06,022-65277560,tygfbgs@163.com,,长期,医药制造业,化学药品制剂制造,,大健康,2019-09-16 13:12:11,2019-09-16 13:12:11,0,1,,http://www.kingyork.biz/tianyaoyaoye/
170,338550e4-4bbd-11e9-a8b1-fa163e5275a2,913602007363605788,360200210008121,736360578,存续（在营、开业、在册）,11231.025万元人民币,包建华,制造业,2002-03-20,2002-03-20,,江西省,景德镇市市场和质量监督管理局,股份有限公司(上市、自然人投资或控股),江西富祥药业股份有限公司,江西省景德镇市昌江区鱼丽工业区2号（鱼山与丽阳交界处）,原料药制造、销售（凭药品生产许可证经营）；化工原料制造、销售（不含化学危险品）；经营进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,2017-10-30,0798-2699929,stock@fushine.cn,,长期,化学原料和化学制品制造业,基础化学原料制造,昌江区,大健康,2019-03-21 17:39:20,2019-03-21 17:39:20,0,0,景德镇市,www.fushine.cn
171,8a077fae-d840-11e9-80c9-fa163e3115c2,91330000146733354E,330400000007042,146733354,存续,87768.994000万人民币,钱志达,批发和零售业,2001-03-19,2001-03-19,,浙江省,浙江省市场监督管理局,股份有限公司(上市、自然人投资或控股),兄弟科技股份有限公司,浙江省海宁市周王庙镇联民村蔡家石桥3号,饲料添加剂的生产（凭许可证经营）；食品添加剂的生产（凭有效许可证经营）。皮革化工产品的技术研究、技术开发及技术咨询服务；化工产品（不含危险化学品和易制毒化学品）的生产、销售，建材、装饰材料、日用百货的销售；房屋租赁，经营进出口业务（上述经营范围不含国家法律法规规定禁止、限制和许可经营的项目。）（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2019-06-24,87532885,brother@brother.com.cn,,长期,批发业,矿产品、建材及化工产品批发,海宁市,大健康,2019-09-16 13:12:12,2019-09-16 13:12:12,0,1,嘉兴市,http://brother.com.cn
172,8a6e1d0d-d840-11e9-80c9-fa163e3115c2,91320600138297660P,320600000001352,138297660,存续（在营、开业、在册）,83572.437400万人民币,尹红宇,制造业,1994-01-03,1990-08-29,,江苏省,南通市行政审批局,股份有限公司(上市),精华制药集团股份有限公司,南通市港闸经济开发区兴泰路9号,生产、加工、销售：片剂、丸剂、散剂、冲剂、颗粒剂、胶囊剂、注射剂、糖浆剂、煎膏剂、酒剂、滋补保健品、药茶、饮料、口服液、合剂；包装材料及相关技术的进出口业务；经营本企业生产、科研所需要的原辅料、药材、农副产品（除专营）、机械设备、仪器仪表、零配件及相关技术的进口业务；开发咨询服务；承办中外合资经营、合作生产及开展“三来一补”业务；汽车货物自运。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2019-06-30,0513-85609118,ntjh@jhoa.net,,长期,医药制造业,化学药品原料药制造,港闸区,大健康,2019-09-16 13:12:12,2019-09-16 13:12:12,0,1,南通市,www.ntjhzy.com
173,8ac633af-d840-11e9-80c9-fa163e3115c2,91370300164103727C,370300400000376,164103727,在营（开业）企业,62185.944700万人民币,张代铭,制造业,1998-11-20,1998-11-20,,山东省,淄博市市场监督管理局,股份有限公司(台港澳与境内合资、上市),山东新华制药股份有限公司,淄博市高新技术产业开发区化工区,生产、批发、零售西药、化工原料、食品添加剂、保健食品、固体饮料、兽用药品、鱼油、制药设备、医药检测仪器及仪表；自行研制开发项目的技术转让、服务、技术咨询、技术培训；批发、零售中药材、中药饮片、医疗器械（Ⅰ、Ⅱ、Ⅲ类）、隐形眼镜及护理液、检测试纸（剂）、保健食品、母\婴用品、乳制品（含婴幼儿配方奶粉）、化妆品、洗涤用品、预包装食品、散装食品、日用百货、初级农产品、海鲜、成人计生类产品；销售化学原料药、化工产品、化学试剂、医药中间体（以上三项不含危险、易制毒化学品）；进出口业务；仓储服务（不含危险品）；互联网信息咨询与服务；电商代运营（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,2018-08-01,0533-2166666,caold@aliyun.com,,长期,医药制造业,化学药品制剂制造,化工区,大健康,2019-09-16 13:12:13,2019-09-16 13:12:13,0,1,淄博市,http://xhzy.com/
174,8b182f4f-d840-11e9-80c9-fa163e3115c2,91440400617514036C,440400000182998,617514036,在营（开业）企业,40675.536600万,陈少美,制造业,1991-09-03,1991-09-03,,广东省,珠海市工商行政管理局,其他股份有限公司(上市),广东溢多利生物科技股份有限公司,广东省珠海市南屏高科技工业区屏北一路8号,生产及销售酶制剂、饲料添加剂、添加剂预混合饲料、兽药散剂。（以上需行政许可的项目，凭许可证经营，法律法规禁止的不得经营）根据《珠海经济特区商事登记条例》，经营范围不属登记事项。以下经营范围信息由商事主体提供，该商事主体对信息的真实性、合法性负责：(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓,2016-11-23,,,,长期,农副食品加工业,饲料加工,高科技工业区,大健康,2019-09-16 13:12:13,2019-09-16 13:12:13,0,1,珠海市,http://www.yiduoli.com.cn/
175,8b693b35-d840-11e9-80c9-fa163e3115c2,914412001952767519,441200000028883,195276751,在营（开业）企业,73901.916600万人民币,陈武,居民服务、修理和其他服务业,1992-04-18,1992-04-18,,广东省,广东省肇庆市工商行政管理局,股份有限公司(上市、国有控股),广东肇庆星湖生物科技股份有限公司,肇庆市工农北路６７号,本企业及企业成员的进出口业务；法律法规禁止的，不得经营；应经审批的，按批准事项经营，未获审批的不得经营；法律、法规未规定审批的，企业自主选择经营项目，开展经营活动。,2019-05-17,0758-2290066,550526318@qq.com,,长期,其他服务业,其他未列明服务业,,大健康,2019-09-16 13:12:14,2019-09-16 13:12:14,0,1,肇庆市,http://www.starlake.com.cn/
176,8bcc071f-d840-11e9-80c9-fa163e3115c2,913302007588573234,330215000002952,758857323,存续,14968.200000万人民币,姚成志,科学研究和技术服务业,2004-02-19,2004-02-19,9999-09-09,浙江省,宁波市市场监督管理局,其他股份有限公司(上市),宁波美诺华药业股份有限公司,浙江省宁波市高新区扬帆路999弄1号1406室,片剂、胶囊生产（限分支机构经营）。（在许可证有效期内经营）医药原料及中间体、化工原料及产品的销售；医药原料、制剂、硬胶囊及中间体的研发；自营或代理各类商品和技术的进出口业务，但国家禁止或限定经营的商品和技术除外。,2019-08-26,15968557997,nbinfo@menovopharm.com,"宁波亿贸进出口有限公司,宁波美诺华药业有限公司,宁波联合亿贸进出口有限公司",长期,研究和试验发展,医学研究和试验发展,,大健康,2019-09-16 13:12:15,2019-09-16 13:12:15,0,1,宁波市,http://www.menovopharm.com/
177,8c3386f5-d840-11e9-80c9-fa163e3115c2,91420000707016110B,420000000022877,707016110,存续（在营、开业、在册）,25170.551300万,安靖,制造业,1993-05-28,1993-05-28,,湖北省,湖北省市场监督管理局,股份有限公司(上市),湖北广济药业股份有限公司,湖北武穴市江堤路1号,生产经营大容量注射剂（玻瓶、软袋）、原料药（核黄素磷酸钠、维生素B2、恩替卡韦、阿托伐他汀钙、盐酸坦洛新、利奈唑胺、替加环素、依普利酮、甲磺酸帕珠沙星、硫酸氢氯吡格雷、替硝唑）、片剂、颗粒剂、凝胶剂、乳膏剂；食品添加剂生产、销售；饲料添加剂的生产、销售；桶装纯净水生产、销售；内部职工食堂（不含凉菜、不含裱花蛋糕、不含生食海产品）；货物进出口及技术进出口（不含国家限制或禁止企业经营的货物及技术）；生产直接接触药品内包装材料（多层共挤输液用袋）；单一饲料的生产、销售；工业盐的生产与销售。（涉及许可经营项目，应取得相关部门许可后方可经营）,2017-09-20,0713-6213329,stock@guangjipharm.com,,长期,医药制造业,化学药品原料药制造,武穴市,大健康,2019-09-16 13:12:15,2019-09-16 13:12:15,0,1,黄冈市,http://www.guangjipharm.com/
178,8c915c4c-d840-11e9-80c9-fa163e3115c2,91331000554754592X,331082000047854,554754592,存续,16000.000000万人民币,郑志国,制造业,2010-04-22,2010-04-22,9999-09-09,浙江省,浙江省工商行政管理局,股份有限公司(台港澳与境内合资、上市),浙江奥翔药业股份有限公司,浙江省化学原料药基地临海园区东海第四大道5号,原料药、片剂制造(凭有效许可证经营)；有机中间体制造（不含危险化学品和易制毒化学品）；医药化工产品（不含危险化学品和易制毒化学品）的批发及其进出口业务，技术进出口，医药化工产品技术研究、咨询服务。以上涉及许可证的凭证经营。,2017-12-27,057685589365,xhy@ausunpharm.com,浙江奥翔药业有限公司,长期,医药制造业,卫生材料及医药用品制造,,大健康,2019-09-16 13:12:16,2019-09-16 13:12:16,0,1,,http://www.ausunpharm.com
179,8ce112f0-d840-11e9-80c9-fa163e3115c2,913609007599770366,360900520000786,759977036,存续（在营、开业、在册）,8139.500000万人民币,庞正伟,制造业,2004-04-20,2005-06-21,,江西省,宜春市工商行政管理局,股份有限公司(台港澳与境内合资、上市),江西同和药业股份有限公司,江西省宜春市奉新县奉新工业园区,"原料药、医药中间体、精细化工（危险品除外）生产销售。(依法须经批准的项目,经相关部门批准后方可开展经营活动)（该企业2005年6月21日前为内资企业）",2018-12-14,0795-4605622,fin@jxsynergy.com,江西同和药业有限责任公司,长期,医药制造业,化学药品原料药制造,奉新县,大健康,2019-09-16 13:12:16,2019-09-16 13:12:16,0,1,宜春市,http://www.jxsynergy.com/
180,8d348996-d840-11e9-80c9-fa163e3115c2,91429005728313974F,429005000012421,728313974,存续（在营、开业、在册）,29468.250000万,陈勇,制造业,2001-06-18,2001-06-18,,湖北省,潜江市市场监督管理局,股份有限公司(上市、自然人投资或控股),潜江永安药业股份有限公司,潜江经济开发区广泽大道2号,原料药的生产、销售；食品添加剂的生产、销售；饲料添加剂的生产、销售；环氧乙烷（4万吨/年）、液氧（4.5万吨/年）、液氮（4.4万吨/年）自产自销；经营本企业自产产品及相关技术的出口业务；经营本企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件及相关技术的进口业务；开展本企业的进料加工和“三来一补”业务。（涉及许可经营项目，应取得相关部门许可后方可经营）,2018-08-14,6202737,office@chinataurine.com,,长期,医药制造业,化学药品原料药制造,,大健康,2019-09-16 13:12:17,2019-09-16 13:12:17,0,1,,www.chinataurine.com
181,8d8dc533-d840-11e9-80c9-fa163e3115c2,91450300723095584K,450300000034708,723095584,存续（在营、开业、在册）,56521.474000万,秦本军,科学研究和技术服务业,2000-11-28,2000-11-28,,广西壮族自治区,桂林市市场监督管理局,股份有限公司(上市、自然人投资或控股),桂林莱茵生物科技股份有限公司,桂林市临桂区人民南路19号,植物制品、农副土特产品的研发、生产、销售、自营进出口（以上涉及许可审批项目除外）；护肤用化妆品的研发、销售及技术转让；饲料和饲料添加剂、食品添加剂、食品的研发、生产及销售。,2019-06-04,0773-3568858,002166@layn.com.cn,,长期,科技推广和应用服务业,技术推广服务,临桂区,大健康,2019-09-16 13:12:18,2019-09-16 13:12:18,0,1,桂林市,www.layn.com.cn
